"Country","Education","Supernatural.Beliefs","Religious.Formation","Belief.In.God","Religious.Practice","Year"
"new zealand",6,0.954477769692838,0.302495087824437,0.210684097962632,0.153706702877906,"1991"
"new zealand",7,0.0490184388559934,0.918404156146109,0.655305605943819,0.538551409517026,"1991"
"new zealand",7,0.641275968458925,0.872230007424551,0.450850099781775,0.387010562682574,"1991"
"new zealand",5,0.0676061093876595,0.707582518296618,0.65729279316102,0.748584197483594,"1991"
"new zealand",5,0.556745593414312,0.686811771219652,0.224711044333857,0.0749292620965977,"1991"
"new zealand",6,0.806766381303051,0.139729611241044,0.712252624340202,0.0834424338779985,"1991"
"new zealand",5,0.317496195850951,0.93516517972342,0.272001160974339,0.237389443327725,"1991"
"new zealand",6,0.0725012027942341,0.804518700799368,0.32656756715074,0.309630146562241,"1991"
"new zealand",5,0.903159036764277,0.308950255584344,0.016528342107585,0.202540758519559,"1991"
"new zealand",5,0.0388062086015208,0.896504271860996,0.707225439591214,0.782314656261528,"1991"
"new zealand",7,0.686860617300879,0.321075611516639,0.0212818443209639,0.186896121441755,"1991"
"new zealand",6,0.959321454235625,0.119521578982949,0.0263399852137797,0.114161332011524,"1991"
"new zealand",6,0.87789117025522,0.309055781326258,0.0748799259315932,0.121378421868813,"1991"
"new zealand",7,0.36271303356861,0.860179033068663,0.690303954699897,0.259708758073305,"1991"
"new zealand",7,0.926432969345872,0.526171540800404,0.015907064597036,0.522174564094802,"1991"
"new zealand",7,0.272211655947762,0.884868437338737,0.476799800245699,0.856818476490205,"1991"
"new zealand",5,0.450598448904236,0.840138248798056,0.601663760185187,0.491799556303867,"1991"
"new zealand",5,0.0368233046426546,0.907535881684441,0.0729250500708789,0.842440247300001,"1991"
"new zealand",5,0.0442863241747104,0.934366588429566,0.851153969522074,0.669159670971422,"1991"
"new zealand",5,0.0318395214319826,0.702589220047113,0.477208308482944,0.767591788730276,"1991"
"new zealand",6,0.0715939173212359,0.900353647362698,0.290649836839877,0.802789947426918,"1991"
"new zealand",8,0.0285093352721819,0.725355726211408,0.756462103708865,0.825487066395957,"1991"
"new zealand",8,0.978288683829914,0.0331770771755605,0.391164278827214,0.0396558165615678,"1991"
"new zealand",7,0.227746130590892,0.706317719797214,0.255479025365998,0.52785061888174,"1991"
