"Country","Education","Supernatural.Beliefs","Religious.Formation","Belief.In.God","Religious.Practice","Year"
"philippines",5,0.0715946570855852,0.860963851739408,0.23353962735343,0.714380058227307,"1991"
"philippines",7,0.531104590537355,0.922521842159243,0.270483369911579,0.667571371410569,"1991"
"philippines",6,0.336585428273026,0.743858650432429,0.496853754444427,0.561617956264576,"1991"
"philippines",5,0.361426265731605,0.862235241525205,0.277638941673906,0.523104347417152,"1991"
"philippines",4,0.303747545755536,0.950185319250949,0.27227546002113,0.63265233575503,"1991"
"philippines",7,0.328147813856148,0.914438451161396,0.279960755860101,0.646837243595592,"1991"
"philippines",3,0.378660192837141,0.912230440932465,0.272715643316032,0.49672836759742,"1991"
"philippines",6,0.556751994583037,0.444459701898034,0.280655096581048,0.364987537861668,"1991"
"philippines",6,0.376476796571904,0.869885673659145,0.362292197919637,0.739518811974962,"1991"
"philippines",7,0.325776479440355,0.903212368537818,0.473480137574645,0.764499128515815,"1991"
"philippines",6,0.540729195981436,0.872531123274756,0.273877789366627,0.615063778860969,"1991"
"philippines",6,0.148491470583026,0.457537188685282,0.0493953534209666,0.661473870881416,"1991"
"philippines",6,0.058454288189047,0.906797522521866,0.223504311938918,0.707863927965573,"1991"
"philippines",5,0.147841779330975,0.872562109230632,0.47000434581817,0.619395145490117,"1991"
"philippines",8,0.34390966453194,0.810815856687533,0.276812511315983,0.724480364520243,"1991"
"philippines",7,0.343188929426481,0.8644179663392,0.284379145083333,0.390676657210911,"1991"
"philippines",3,0.0400900247611977,0.931809871503122,0.362370315166758,0.73191796239167,"1991"
"philippines",4,0.324967092951382,0.904215904054813,0.469812869179891,0.534074933039836,"1991"
"philippines",6,0.203350530103228,0.767742114242544,0.280505346955914,0.519354237386581,"1991"
"philippines",4,0.844495595364564,0.905825395754371,0.270008866797538,0.298628165412513,"1991"
"philippines",7,0.349121514113593,0.913472562728915,0.0953205147675435,0.646164088121415,"1991"
"philippines",4,0.343536606314286,0.909662967818732,0.31973235159207,0.565598694116075,"1991"
"philippines",8,0.507876734617933,0.813965177729352,0.0349590041090942,0.605890888043224,"1991"
"philippines",7,0.456808008996427,0.886796508534132,0.358543743830166,0.653244805183242,"1991"
"philippines",6,0.289092438756219,0.945111120556483,0.0789429517354699,0.654280437493703,"1991"
"philippines",6,0.218712507315027,0.903144487176551,0.0820700363336978,0.400448857126205,"1991"
"philippines",5,0.342206980901162,0.946625418709101,0.284803716033975,0.65101493668603,"1991"
"philippines",8,0.434303933917118,0.906650195377973,0.0481131327392832,0.595051527707299,"1991"
"philippines",5,0.354926049965181,0.905358190494,0.645825562576769,0.648647073187976,"1991"
"philippines",6,0.0581638230505856,0.937991961348156,0.264889131557483,0.633549701443201,"1991"
"philippines",3,0.202256438613823,0.907863889060669,0.097464638784508,0.776626110153891,"1991"
"philippines",6,0.301111850950007,0.343886268901001,0.0570378203714621,0.789056299382719,"1991"
"philippines",6,0.246975961413466,0.930417075902331,0.0537211191663539,0.781356158975908,"1991"
"philippines",6,0.0432346122041912,0.91552362215518,0.288438552511348,0.706638777995937,"1991"
"philippines",4,0.203789799502958,0.905932427067617,0.282547525645876,0.691294439140879,"1991"
"philippines",3,0.321931170179374,0.903404130775749,0.330161723281569,0.751337855667087,"1991"
"philippines",5,0.0586688063911794,0.85736911679972,0.0609676183625445,0.749549429239973,"1991"
"philippines",6,0.186689362545656,0.899053586434794,0.432250184103165,0.861669540428536,"1991"
"philippines",8,0.339663861719154,0.882978531472365,0.274586378554097,0.643103467438702,"1991"
"philippines",6,0.512381834893179,0.326016002509814,0.665594311730116,0.629825733628898,"1991"
"philippines",6,0.103122877911302,0.93248852078181,0.271890511305814,0.628701418552267,"1991"
"philippines",8,0.354594365543322,0.925905464898192,0.0436922297496968,0.656875779838596,"1991"
"philippines",6,0.0327783627927279,0.942730664230128,0.0961611545042756,0.539932546948165,"1991"
"philippines",6,0.318008822018858,0.892746200067774,0.597788891845179,0.727214809731568,"1991"
"philippines",6,0.316763016757923,0.909399804708637,0.374574870223129,0.815128727230642,"1991"
"philippines",8,0.237012514312572,0.67181096489237,0.661596248232696,0.697873109481364,"1991"
"philippines",7,0.296109451739324,0.912359937728003,0.2330945165016,0.530306380606893,"1991"
"philippines",6,0.0356738603811888,0.907192498402519,0.252828329995221,0.787847582410374,"1991"
"philippines",6,0.266365867825546,0.894796117291279,0.52549338667089,0.902666364381117,"1991"
"philippines",6,0.145570864128863,0.342027193370628,0.292413772797721,0.732094658559654,"1991"
"philippines",5,0.288866317042852,0.943846042871231,0.287286001166596,0.753731785286362,"1991"
"philippines",6,0.0700513293660743,0.751126652196278,0.245012065807458,0.746990631043886,"1991"
"philippines",4,0.0356124327215841,0.914515700878094,0.250110231847813,0.890046016889773,"1991"
"philippines",4,0.346901913564107,0.89248025919209,0.258136339467086,0.45051229079589,"1991"
"philippines",5,0.332297143224081,0.902208472809293,0.650747055390579,0.547087782346759,"1991"
"philippines",6,0.390295303979054,0.90764754900071,0.560789492011394,0.765479081120421,"1991"
"philippines",3,0.399661245140238,0.918769359955491,0.276748009764863,0.645616173417644,"1991"
"philippines",6,0.125775338241886,0.881098205036196,0.053004671143347,0.920242170657778,"1991"
"philippines",7,0.326314744321237,0.91336444571783,0.470226285245349,0.792323722878162,"1991"
"philippines",5,0.755440537907319,0.883306123434142,0.0338750380734081,0.558813418873827,"1991"
"philippines",4,0.154166447319586,0.913863096801239,0.230515822087821,0.670295764659048,"1991"
"philippines",7,0.472716512038761,0.928450785219823,0.415067122119075,0.692358086921334,"1991"
"philippines",6,0.391160272666407,0.911019519907309,0.473670323820507,0.768052299127172,"1991"
"philippines",6,0.308998077867866,0.907249323082089,0.298184616631345,0.869101204088258,"1991"
"philippines",4,0.404682119380442,0.887497138498547,0.507766556472615,0.652307937745679,"1991"
"philippines",8,0.113672161778981,0.941808830735309,0.457685513564698,0.626919327602526,"1991"
"philippines",5,0.323070490461378,0.920464130571448,0.277262079350742,0.514190281671678,"1991"
"philippines",8,0.490893767757912,0.93072908274534,0.165420985096939,0.588807937815895,"1991"
"philippines",6,0.17083513074181,0.894631339856029,0.283171623728204,0.44462342569955,"1991"
"philippines",7,0.160689529757986,0.873093804553128,0.18917271788298,0.787342923300069,"1991"
"philippines",3,0.623175206996077,0.893836377686353,0.687253643542015,0.289305362362976,"1991"
"philippines",6,0.519048801235021,0.937444693865335,0.0903226453037417,0.657080009621921,"1991"
"philippines",7,0.0467042445830694,0.93272032767007,0.740768743050833,0.612453895942278,"1991"
"philippines",8,0.255123130289935,0.897715359939288,0.08962058998255,0.644179816143867,"1991"
"philippines",5,0.030996134985651,0.910585434415053,0.527230393951355,0.47810741026127,"1991"
"philippines",5,0.504228741595746,0.594055787557447,0.137403535399336,0.601112892776567,"1991"
"philippines",5,0.525758987126393,0.871372426834264,0.511710049891944,0.451134710544767,"1991"
"philippines",4,0.463659879205167,0.930402806683973,0.22504733273539,0.565909456409796,"1991"
"philippines",6,0.413725268479161,0.382870788807499,0.273448417320981,0.637655850297099,"1991"
"philippines",6,0.190290938509545,0.914612089793181,0.292412401851754,0.767455381148295,"1991"
"philippines",4,0.432844542152853,0.924968359977876,0.272928219303665,0.634703427734619,"1991"
"philippines",5,0.04921384109067,0.953709873871263,0.265281864527085,0.630481159782338,"1991"
"philippines",7,0.0322435093087159,0.905469545782669,0.572546935542677,0.85897837702292,"1991"
"philippines",7,0.0310173896933931,0.935397467235432,0.0678168269382197,0.817110087791156,"1991"
"philippines",6,0.279518519107388,0.9233289718135,0.470299776275045,0.477654129208474,"1991"
"philippines",7,0.317127319322695,0.927747679261798,0.285938347370193,0.661391996880963,"1991"
"philippines",6,0.0331026292731298,0.936900902921277,0.0637136076246339,0.569206141988723,"1991"
"philippines",6,0.0309112296732704,0.921444642484694,0.0721602156979719,0.862473666069049,"1991"
"philippines",6,0.458769120712875,0.92514899971583,0.0366458831136894,0.587415113737416,"1991"
"philippines",8,0.528207854376505,0.694795973262606,0.492627744969511,0.514349786085225,"1991"
"philippines",6,0.267801918277502,0.893558852775024,0.477297679370411,0.892341016010935,"1991"
"philippines",6,0.453112197822085,0.910668418933816,0.235701659383071,0.508179666645015,"1991"
"philippines",7,0.342617409884924,0.92391010940565,0.675572392582035,0.591074393322911,"1991"
"philippines",6,0.337467449514869,0.922110236920109,0.310957243900872,0.619072659230922,"1991"
"philippines",6,0.106473360382608,0.895192298823673,0.523325295717228,0.727085671289638,"1991"
"philippines",6,0.0429758136574018,0.934801618024775,0.0549237810518493,0.677127127656357,"1991"
"philippines",6,0.331532064495338,0.930060563089747,0.316801902730962,0.622716107910123,"1991"
"philippines",6,0.366671985617972,0.898762362995495,0.321439598463034,0.380001443754168,"1991"
"philippines",7,0.497662317277173,0.923360517485258,0.275173457516144,0.617312027111653,"1991"
"philippines",8,0.123870795500139,0.80631947439056,0.505901326412831,0.61904218930438,"1991"
"philippines",8,0.365700217559474,0.89454400414329,0.282909504667573,0.862304751036171,"1991"
"philippines",7,0.184133544383009,0.862395073978688,0.7405107300637,0.594006315601478,"1991"
"philippines",8,0.301037270273584,0.881226164759451,0.274459237164863,0.31406745106362,"1991"
"philippines",6,0.397046204648105,0.925194560540778,0.46300313799022,0.634926147119361,"1991"
"philippines",4,0.315303120280893,0.90772970713076,0.0622669944444938,0.645259692237235,"1991"
"philippines",7,0.147448624907471,0.926032480589579,0.243995898934943,0.688188780140077,"1991"
"philippines",8,0.324301536102653,0.904955130431865,0.284319163898069,0.744949776746759,"1991"
"philippines",8,0.336014773067077,0.890648431048249,0.264880469146321,0.628476151376232,"1991"
"philippines",8,0.321537337598878,0.88329997644983,0.287313260422564,0.79915694370154,"1991"
"philippines",6,0.109416637727626,0.912747075455471,0.237867688061982,0.661597292627093,"1991"
"philippines",6,0.354814153244577,0.872053289371228,0.474274981859224,0.730450398017426,"1991"
"philippines",6,0.598989810912161,0.315019617986481,0.293886976068218,0.889121596404179,"1991"
"philippines",4,0.491214586429191,0.881862161465498,0.458316420699013,0.613158725598539,"1991"
"philippines",8,0.288327346260475,0.938797151846312,0.323332281129237,0.648201457851423,"1991"
"philippines",8,0.118230655578207,0.862178919192317,0.46409591272746,0.660828111141463,"1991"
"philippines",4,0.314067536391743,0.894347511693031,0.565632218860186,0.818053429599345,"1991"
"philippines",7,0.451094359719124,0.909079635266331,0.468820411720575,0.805523134612364,"1991"
"philippines",8,0.0292450833613765,0.928018730003481,0.627663882005675,0.780328247219106,"1991"
"philippines",7,0.0414852512565922,0.730178387578162,0.293505537898838,0.794783578066254,"1991"
"philippines",4,0.633043908230859,0.246820891005005,0.288393545040848,0.677388410904312,"1991"
"philippines",6,0.0338634516227233,0.911836705903733,0.67220596764084,0.840022310690733,"1991"
"philippines",6,0.310339825163633,0.902521013861466,0.29116788754048,0.841554730754487,"1991"
"philippines",6,0.320128602146596,0.85822066903639,0.686927033860367,0.546050282494773,"1991"
"philippines",7,0.336219462061411,0.924740202652432,0.273333898940936,0.607375997787821,"1991"
"philippines",7,0.0452351718688843,0.888048695730821,0.743461156179936,0.729259892807235,"1991"
"philippines",5,0.234082627243973,0.633427156798468,0.461440820866158,0.547085944764505,"1991"
"philippines",6,0.46196695467564,0.937494727236095,0.0352642811304829,0.584783091295869,"1991"
"philippines",4,0.44294506723985,0.930462029701674,0.0470135166984367,0.668888273457603,"1991"
"philippines",4,0.321788955429036,0.920915359248219,0.282183428673439,0.327679700814029,"1991"
"philippines",8,0.0444087875796472,0.888256299550472,0.479541832801879,0.8234245238621,"1991"
"philippines",4,0.305124893064314,0.898372818674941,0.527176286657097,0.904759008644787,"1991"
"philippines",7,0.334157616884092,0.895522398872024,0.483073612056384,0.760684632295287,"1991"
"philippines",4,0.864008862932873,0.730527515400758,0.724797017851641,0.503302472654624,"1991"
"philippines",4,0.434241414970045,0.944141678178151,0.272059602038987,0.636997297592228,"1991"
"philippines",8,0.332845447200521,0.842081240681335,0.286991740479448,0.697930903348917,"1991"
"philippines",6,0.173016662023274,0.715362043271727,0.736796427621929,0.678348283968257,"1991"
"philippines",4,0.267681003160932,0.813835005751918,0.95998118409402,0.475385883676397,"1991"
"philippines",8,0.204773997594242,0.937350308383712,0.0907050478571211,0.352100472993804,"1991"
"philippines",6,0.530455742376971,0.897975489835133,0.0907429138112312,0.68927318125985,"1991"
"philippines",7,0.334525266951613,0.909520899874975,0.275909325626894,0.589420693243252,"1991"
"philippines",4,0.035697388845209,0.912488389855719,0.752932003569461,0.825671577866673,"1991"
"philippines",8,0.40091795273539,0.924579774941534,0.0475674315567391,0.639338468566888,"1991"
"philippines",8,0.34520840516746,0.936982532283463,0.266052118009777,0.663647785524103,"1991"
"philippines",8,0.388847854675711,0.901523733330452,0.272368751356612,0.751954779921587,"1991"
